Date,High,Low,Open,Volume,Close,Symbol
2020-03-02,75.36000061035156,69.43000030517578,70.56999969482422,341397200.0,74.36673736572266,AAPL
2020-03-03,76.0,71.44999694824219,75.9175033569336,319475600.0,72.00491333007812,AAPL
2020-03-04,75.8499984741211,73.28250122070312,74.11000061035156,219178400.0,75.3448257446289,AAPL
2020-03-05,74.88749694824219,72.85250091552734,73.87999725341797,187572800.0,72.90086364746094,AAPL
2020-03-06,72.70500183105469,70.30750274658203,70.5,226176800.0,71.9327392578125,AAPL
2020-03-09,69.52249908447266,65.75,65.9375,286744800.0,66.24342346191406,AAPL
2020-03-10,71.61000061035156,67.34249877929688,69.28500366210938,285290000.0,71.0143814086914,AAPL
2020-03-11,70.30500030517578,67.96499633789062,69.34750366210938,255598800.0,68.54801177978516,AAPL
2020-03-12,67.5,62.0,63.98500061035156,418474000.0,61.77857971191406,AAPL
2020-03-13,69.9800033569336,63.23749923706055,66.22250366210938,370732000.0,69.18016052246094,AAPL
2020-03-16,64.7699966430664,60.0,60.48749923706055,322423600.0,60.28034591674805,AAPL
2020-03-17,64.40249633789062,59.599998474121094,61.877498626708984,324056000.0,62.930877685546875,AAPL
2020-03-18,62.5,59.279998779296875,59.942501068115234,300233600.0,61.39033126831055,AAPL
2020-03-19,63.209999084472656,60.65250015258789,61.84749984741211,271857200.0,60.919952392578125,AAPL
2020-03-20,62.95750045776367,57.0,61.79499816894531,401693200.0,57.05241775512695,AAPL
2020-03-23,57.125,53.15250015258789,57.02000045776367,336752800.0,55.84038543701172,AAPL
2020-03-24,61.92250061035156,58.57500076293945,59.09000015258789,287531200.0,61.442596435546875,AAPL
2020-03-25,64.5625,61.07500076293945,62.6875,303602000.0,61.104122161865234,AAPL
2020-03-26,64.66999816894531,61.59000015258789,61.630001068115234,252087200.0,64.31961059570312,AAPL
2020-03-27,63.967498779296875,61.76250076293945,63.1875,204216800.0,61.6566276550293,AAPL
2020-03-30,63.880001068115234,62.349998474121094,62.685001373291016,167976400.0,63.41618347167969,AAPL
2020-03-31,65.62249755859375,63.0,63.900001525878906,197002000.0,63.28676986694336,AAPL
2020-04-01,62.18000030517578,59.782501220703125,61.625,176218400.0,59.95680618286133,AAPL
2020-04-02,61.287498474121094,59.224998474121094,60.084999084472656,165934000.0,60.9572868347168,AAPL
2020-04-03,61.42499923706055,59.74250030517578,60.70000076293945,129880000.0,60.081241607666016,AAPL
2020-04-06,65.77749633789062,62.345001220703125,62.724998474121094,201820400.0,65.32257843017578,AAPL
2020-04-07,67.92500305175781,64.75,67.69999694824219,202887200.0,64.56599426269531,AAPL
2020-04-08,66.84249877929688,65.30750274658203,65.68499755859375,168895200.0,66.21853637695312,AAPL
2020-04-09,67.51750183105469,66.17500305175781,67.17500305175781,162116400.0,66.69637298583984,AAPL
2020-04-13,68.42500305175781,66.4574966430664,67.07749938964844,131022800.0,68.0054702758789,AAPL
2020-04-14,72.0625,69.51249694824219,70.0,194994800.0,71.43995666503906,AAPL
2020-04-15,71.5824966430664,70.15750122070312,70.5999984741211,131154400.0,70.78790283203125,AAPL
2020-04-16,72.05000305175781,70.5875015258789,71.84500122070312,157125200.0,71.3503646850586,AAPL
2020-04-17,71.73750305175781,69.21499633789062,71.17250061035156,215250000.0,70.38223266601562,AAPL
2020-04-20,70.41999816894531,69.2125015258789,69.48750305175781,130015200.0,68.92132568359375,AAPL
2020-04-21,69.3125,66.35749816894531,69.06999969482422,180991600.0,66.79094696044922,AAPL
2020-04-22,69.4749984741211,68.05000305175781,68.40249633789062,117057200.0,68.71475982666016,AAPL
2020-04-23,70.4375,68.71749877929688,68.96749877929688,124814400.0,68.4484634399414,AAPL
2020-04-24,70.75250244140625,69.25,69.30000305175781,126508800.0,70.42454528808594,AAPL
2020-04-27,71.13500213623047,69.98750305175781,70.44999694824219,117087600.0,70.47431945800781,AAPL
2020-04-28,71.4574966430664,69.55000305175781,71.2699966430664,112004800.0,69.33197021484375,AAPL
2020-04-29,72.4175033569336,70.97250366210938,71.18250274658203,137280800.0,71.60919952392578,AAPL
2020-04-30,73.63249969482422,72.0875015258789,72.48999786376953,183064000.0,73.119873046875,AAPL
2020-05-01,74.75,71.4625015258789,71.5625,240616800.0,71.94268798828125,AAPL
2020-05-04,73.42250061035156,71.58000183105469,72.2925033569336,133568000.0,72.9605941772461,AAPL
2020-05-05,75.25,73.61499786376953,73.76499938964844,147751200.0,74.05564880371094,AAPL
2020-05-06,75.80999755859375,74.71749877929688,75.11499786376953,142333600.0,74.81969451904297,AAPL
2020-05-07,76.2925033569336,75.49250030517578,75.80500030517578,115215200.0,75.59369659423828,AAPL
2020-05-08,77.5875015258789,76.07250213623047,76.41000366210938,134048000.0,77.39295959472656,AAPL
2020-05-11,79.26249694824219,76.80999755859375,77.0250015258789,145946400.0,78.61076354980469,AAPL
2020-05-12,79.92250061035156,77.72750091552734,79.4574966430664,162301200.0,77.71238708496094,AAPL
2020-05-13,78.98750305175781,75.80249786376953,78.0374984741211,200622400.0,76.7740707397461,AAPL
2020-05-14,77.44750213623047,75.38249969482422,76.12750244140625,158929200.0,77.2457275390625,AAPL
2020-05-15,76.9749984741211,75.05249786376953,75.0875015258789,166348400.0,76.78904724121094,AAPL
2020-05-18,79.125,77.58000183105469,78.2925033569336,135372400.0,78.59828186035156,AAPL
2020-05-19,79.62999725341797,78.25250244140625,78.75749969482422,101729600.0,78.14411163330078,AAPL
2020-05-20,79.87999725341797,79.12999725341797,79.16999816894531,111504800.0,79.66387176513672,AAPL
2020-05-21,80.22250366210938,78.96749877929688,79.66500091552734,102688800.0,79.06993865966797,AAPL
2020-05-22,79.80750274658203,78.8375015258789,78.94249725341797,81803200.0,79.57902526855469,AAPL
2020-05-26,81.05999755859375,79.125,80.875,125522000.0,79.03999328613281,AAPL
2020-05-27,79.67749786376953,78.27249908447266,79.03500366210938,112945200.0,79.38436889648438,AAPL
2020-05-28,80.86000061035156,78.90750122070312,79.19249725341797,133560800.0,79.41930389404297,AAPL
2020-05-29,80.2874984741211,79.11750030517578,79.8125,153598000.0,79.34194946289062,AAPL
2020-06-01,80.5875015258789,79.30249786376953,79.4375,80791200.0,80.31768798828125,AAPL
2020-06-02,80.86000061035156,79.73249816894531,80.1875,87642800.0,80.68951416015625,AAPL
2020-06-03,81.55000305175781,80.57499694824219,81.16500091552734,104491200.0,81.13371276855469,AAPL
2020-06-04,81.40499877929688,80.19499969482422,81.09750366210938,87560400.0,80.43497467041016,AAPL
2020-06-05,82.9375,80.80750274658203,80.8375015258789,137250400.0,82.72584533691406,AAPL
2020-06-08,83.4000015258789,81.83000183105469,82.5625,95654400.0,83.21495819091797,AAPL
2020-06-09,86.40249633789062,83.00250244140625,83.03500366210938,147712400.0,85.84272003173828,AAPL
2020-06-10,88.69249725341797,86.52249908447266,86.9749984741211,166651600.0,88.05123901367188,AAPL
2020-06-11,87.76499938964844,83.87000274658203,87.32749938964844,201662400.0,83.82386016845703,AAPL
2020-06-12,86.94999694824219,83.55500030517578,86.18000030517578,200146000.0,84.54755401611328,AAPL
2020-06-15,86.41999816894531,83.1449966430664,83.3125,138808800.0,85.59317016601562,AAPL
2020-06-16,88.30000305175781,86.18000030517578,87.86499786376953,165428800.0,87.86157989501953,AAPL
2020-06-17,88.8499984741211,87.77249908447266,88.7874984741211,114406400.0,87.73930358886719,AAPL
2020-06-18,88.36250305175781,87.30500030517578,87.85250091552734,96820400.0,87.77424621582031,AAPL
2020-06-19,89.13999938964844,86.2874984741211,88.66000366210938,264476000.0,87.27264404296875,AAPL
2020-06-22,89.86499786376953,87.7874984741211,87.83499908447266,135445200.0,89.5560302734375,AAPL
2020-06-23,93.09500122070312,90.56749725341797,91.0,212155600.0,91.46758270263672,AAPL
2020-06-24,92.19750213623047,89.62999725341797,91.25,192623200.0,89.85299682617188,AAPL
2020-06-25,91.25,89.39250183105469,90.17500305175781,137522400.0,91.04584503173828,AAPL
2020-06-26,91.33000183105469,88.25499725341797,91.10250091552734,205256800.0,88.2483901977539,AAPL
2020-06-29,90.5425033569336,87.81999969482422,88.3125,130646000.0,90.28221893310547,AAPL
2020-06-30,91.49500274658203,90.0,90.0199966430664,140223200.0,91.03585815429688,AAPL
2020-07-01,91.83999633789062,90.97750091552734,91.27999877929688,110737200.0,90.8636703491211,AAPL
2020-07-02,92.61750030517578,90.91000366210938,91.9625015258789,114041600.0,90.8636703491211,AAPL
2020-07-06,93.94499969482422,92.46749877929688,92.5,118655600.0,93.2942886352539,AAPL
2020-07-07,94.65499877929688,93.05750274658203,93.85250091552734,112424400.0,93.00481414794922,AAPL
2020-07-08,95.375,94.08999633789062,94.18000030517578,117092000.0,95.17090606689453,AAPL
2020-07-09,96.31749725341797,94.67250061035156,96.26249694824219,125642800.0,95.58016967773438,AAPL
2020-07-10,95.9800033569336,94.70500183105469,95.33499908447266,90257200.0,95.74736785888672,AAPL
2020-07-13,99.95500183105469,95.25749969482422,97.26499938964844,191649200.0,95.3056640625,AAPL
2020-07-14,97.25499725341797,93.87750244140625,94.83999633789062,170989200.0,96.88282012939453,AAPL
2020-07-15,99.24749755859375,96.48999786376953,98.98999786376953,153198000.0,97.54911804199219,AAPL
2020-07-16,97.40499877929688,95.90499877929688,96.5625,110577600.0,96.3487777709961,AAPL
2020-07-17,97.14749908447266,95.83999633789062,96.98750305175781,92186800.0,96.15412902832031,AAPL
2020-07-20,98.5,96.0625,96.4175033569336,90318000.0,98.18048095703125,AAPL
2020-07-21,99.25,96.74250030517578,99.17250061035156,103646000.0,96.82542419433594,AAPL
2020-07-22,97.9749984741211,96.60250091552734,96.69249725341797,89001600.0,97.0974349975586,AAPL
2020-07-23,97.07749938964844,92.01000213623047,96.99749755859375,197004400.0,92.67790222167969,AAPL
2020-07-24,92.97000122070312,89.1449966430664,90.98750305175781,185438800.0,92.44831085205078,AAPL
2020-07-27,94.90499877929688,93.4800033569336,93.70999908447266,121214000.0,94.63935852050781,AAPL
2020-07-28,94.55000305175781,93.24749755859375,94.36750030517578,103625600.0,93.08467102050781,AAPL
2020-07-29,95.2300033569336,93.7125015258789,93.75,90329200.0,94.86894989013672,AAPL
2020-07-30,96.29750061035156,93.76750183105469,94.1875,158130000.0,96.01688385009766,AAPL
2020-07-31,106.41500091552734,100.82499694824219,102.88500213623047,374336800.0,106.06875610351562,AAPL
2020-08-03,111.63749694824219,107.89250183105469,108.19999694824219,308151200.0,108.74143981933594,AAPL
2020-08-04,110.79000091552734,108.38749694824219,109.13249969482422,173071600.0,109.4676284790039,AAPL
2020-08-05,110.39250183105469,108.89749908447266,109.37750244140625,121992000.0,109.86441040039062,AAPL
2020-08-06,114.4124984741211,109.79750061035156,110.40499877929688,202428800.0,113.69750213623047,AAPL
2020-08-07,113.67500305175781,110.2925033569336,113.20500183105469,198045600.0,111.11250305175781,AAPL
2020-08-10,113.7750015258789,110.0,112.5999984741211,212403600.0,112.72750091552734,AAPL
2020-08-11,112.48249816894531,109.10749816894531,111.97000122070312,187902400.0,109.375,AAPL
2020-08-12,113.2750015258789,110.29750061035156,110.49749755859375,165944800.0,113.01000213623047,AAPL
2020-08-13,116.0425033569336,113.92749786376953,114.43000030517578,210082000.0,115.01000213623047,AAPL
2020-08-14,115.0,113.04499816894531,114.83000183105469,165565200.0,114.90750122070312,AAPL
2020-08-17,116.0875015258789,113.9625015258789,116.0625,119561600.0,114.60749816894531,AAPL
2020-08-18,116.0,114.00749969482422,114.35250091552734,105633600.0,115.5625,AAPL
2020-08-19,117.1624984741211,115.61000061035156,115.98249816894531,145538000.0,115.7074966430664,AAPL
2020-08-20,118.39250183105469,115.73249816894531,115.75,126907200.0,118.2750015258789,AAPL
2020-08-21,124.86750030517578,119.25,119.26249694824219,338054800.0,124.37000274658203,AAPL
2020-08-24,128.78500366210938,123.9375,128.69749450683594,345937600.0,125.85749816894531,AAPL
2020-08-25,125.18000030517578,123.05249786376953,124.69750213623047,211495600.0,124.82499694824219,AAPL
2020-08-26,126.99250030517578,125.0824966430664,126.18000030517578,163022400.0,126.52249908447266,AAPL
2020-08-27,127.48500061035156,123.8324966430664,127.14250183105469,155552400.0,125.01000213623047,AAPL
2020-08-28,126.44249725341797,124.57749938964844,126.01249694824219,187630000.0,124.80750274658203,AAPL
2020-08-31,131.0,126.0,127.58000183105469,225702700.0,129.0399932861328,AAPL
2020-09-01,134.8000030517578,130.52999877929688,132.75999450683594,152470100.0,134.17999267578125,AAPL
2020-09-02,137.97999572753906,127.0,137.58999633789062,200119000.0,131.39999389648438,AAPL
2020-09-03,128.83999633789062,120.5,126.91000366210938,257599600.0,120.87999725341797,AAPL
2020-09-04,123.69999694824219,110.88999938964844,120.06999969482422,332607200.0,120.95999908447266,AAPL
2020-09-08,118.98999786376953,112.68000030517578,113.94999694824219,231366600.0,112.81999969482422,AAPL
2020-09-09,119.13999938964844,115.26000213623047,117.26000213623047,176940500.0,117.31999969482422,AAPL
2020-09-10,120.5,112.5,120.36000061035156,182274400.0,113.48999786376953,AAPL
2020-09-11,115.2300033569336,110.0,114.56999969482422,180860300.0,112.0,AAPL
2020-09-14,115.93000030517578,112.80000305175781,114.72000122070312,140150100.0,115.36000061035156,AAPL
2020-09-15,118.83000183105469,113.61000061035156,118.33000183105469,184642000.0,115.54000091552734,AAPL
2020-09-16,116.0,112.04000091552734,115.2300033569336,154679000.0,112.12999725341797,AAPL
2020-09-17,112.19999694824219,108.70999908447266,109.72000122070312,178011000.0,110.33999633789062,AAPL
2020-09-18,110.87999725341797,106.08999633789062,110.4000015258789,287104900.0,106.83999633789062,AAPL
2020-09-21,110.19000244140625,103.0999984741211,104.54000091552734,195713800.0,110.08000183105469,AAPL
2020-09-22,112.86000061035156,109.16000366210938,112.68000030517578,183055400.0,111.80999755859375,AAPL
2020-09-23,112.11000061035156,106.7699966430664,111.62000274658203,150718700.0,107.12000274658203,AAPL
2020-09-24,110.25,105.0,105.16999816894531,167743300.0,108.22000122070312,AAPL
2020-09-25,112.44000244140625,107.66999816894531,108.43000030517578,149981400.0,112.27999877929688,AAPL
2020-09-28,115.31999969482422,112.77999877929688,115.01000213623047,137672400.0,114.95999908447266,AAPL
2020-09-29,115.30999755859375,113.56999969482422,114.55000305175781,99382200.0,114.08999633789062,AAPL
2020-09-30,117.26000213623047,113.62000274658203,113.79000091552734,142675200.0,115.80999755859375,AAPL
